date,prob_up,actual_up,next_return,window
2019-07-15,0.9033299,0,0.0003324898067678,2
2019-07-17,0.84718704,0,-0.006804736175996,2
2019-07-19,0.4513256,1,-0.0055547185829494,2
2019-07-22,0.11944955,1,0.002456433167894,2
2019-07-23,0.48060414,1,0.0071500412640876,2
2019-07-24,0.17075428,0,0.0046995587362161,2
2019-07-25,0.29494745,1,-0.0047772173948629,2
2019-07-26,0.06390824,0,0.0067002960899984,2
2019-07-30,0.10609266,0,-0.0024546142667198,2
2019-08-01,0.10853345,0,-0.008708004753038,2
2019-08-02,0.21018502,0,-0.0075291818043522,2
2019-08-05,0.050286535,1,-0.0300730104949435,2
2019-08-06,0.07712231,1,0.0140224391151912,2
2019-08-07,0.13353665,1,0.0005910056029054,2
2019-08-08,0.21875255,0,0.019620063742944,2
2019-08-09,0.22640765,0,-0.0068117473871975,2
2019-08-12,0.5944364,1,-0.0121731325728602,2
2019-08-13,0.5914269,0,0.0155515426679748,2
2019-08-14,0.8231693,1,-0.0295676725222053,2
2019-08-15,0.44851378,1,0.0026417441627879,2
2019-08-19,0.8725032,0,0.0120481312485574,2
2019-08-20,0.9548603,1,-0.0076627451807831,2
2019-08-21,0.377838,0,0.0081357285991938,2
2019-08-22,0.43698093,0,-0.0003079979161138,2
2019-08-23,0.95369786,1,-0.0256873955299368,2
2019-08-26,0.7799105,0,0.0110581299997833,2
2019-08-27,0.9779376,1,-0.0039233725430035,2
2019-08-28,0.7732791,1,0.0070415556837841,2
2019-08-29,0.6962044,0,0.0127726234453116,2
2019-08-30,0.9601515,0,-0.0004437464066623,2
2019-09-03,0.11697421,1,-0.0058472607729063,2
2019-09-04,0.9811844,1,0.0113500716528041,2
2019-09-05,0.48426124,1,0.0128553648612275,2
2019-09-06,0.49254343,1,0.0007724885567463,2
2019-09-09,0.24390517,0,0.0005033102065574,2
2019-09-10,0.82263255,1,-0.0002348348826365,2
2019-09-11,0.50884223,1,0.0071110177597786,2
2019-09-12,0.9500902,0,0.0034638622315088,2
2019-09-13,0.802707,0,-0.0006637894298821,2
2019-09-16,0.77697676,1,-0.0030890162176413,2
2019-09-17,0.835943,1,0.0025319186931453,2
2019-09-18,0.3958567,0,0.0005984348455732,2
2019-09-19,0.19840787,0,-6.657669535103938e-05,2
2019-09-20,0.8994867,0,-0.0047248106223398,2
2019-09-23,0.57370347,0,-0.0002345876894823,2
2019-09-24,0.16556105,1,-0.0078468245072642,2
2019-09-25,0.28751633,0,0.0059147179882312,2
2019-09-26,0.16585317,0,-0.0020830088967653,2
2019-09-27,0.36113656,1,-0.0053871985780941,2
2019-09-30,0.45307472,0,0.0046376392500435,2
2019-10-01,0.4054153,0,-0.0118947549741191,2
2019-10-02,0.5961669,1,-0.0176647914678643,2
2019-10-03,0.5814959,1,0.0081929319165827,2
2019-10-04,0.40367556,0,0.0135322027199293,2
2019-10-07,0.2612962,0,-0.0043150039002129,2
2019-10-08,0.26088732,1,-0.0155246651893848,2
2019-10-09,0.6709388,1,0.0094963600794366,2
2019-10-10,0.43151638,1,0.0067636567095956,2
2019-10-11,0.9001647,0,0.0103666958502492,2
2019-10-14,0.83952254,1,-0.0011136202354526,2
2019-10-15,0.663447,0,0.0099002611378784,2
2019-10-16,0.26079512,1,-0.0016057708163239,2
2019-10-17,0.81368583,0,0.0029490021230758,2
2019-10-18,0.13248101,1,-0.0043772712808859,2
2019-10-21,0.84888434,1,0.0067789887296443,2
2019-10-23,0.50590086,1,0.0029096196670783,2
2019-10-24,0.7862934,1,0.0016342425613422,2
2019-10-25,0.68274826,1,0.0040945485448622,2
2019-10-28,0.49943662,0,0.0056370561624536,2
2019-10-29,0.26887402,1,-0.000296824897734,2
2019-10-30,0.29248932,0,0.0030668540732989,2
2019-10-31,0.22678854,1,-0.0026631693141104,2
2019-11-01,0.7560098,1,0.0092636981968949,2
2019-11-04,0.13698317,0,0.0040178138850337,2
2019-11-05,0.9153608,1,-0.0011058998732346,2
2019-11-06,0.21426004,1,0.0002280108627938,2
2019-11-07,0.9057035,1,0.0035166298071562,2
2019-11-08,0.32593966,0,0.0024661698812844,2
2019-11-11,0.54526466,1,-0.0019094770285992,2
2019-11-12,0.28189835,1,0.0021075921690116,2
2019-11-13,0.4322553,1,0.0003237457578562,2
2019-11-14,0.23772065,1,0.0014558446506021,2
2019-11-15,0.52724504,1,0.0072363026320285,2
2019-11-18,0.48909855,0,0.0007379092841401,2
2019-11-19,0.6534678,0,-0.0002888503755055,2
2019-11-20,0.65201247,0,-0.0037188062978376,2
2019-11-21,0.64167374,1,-0.0016088651648802,2
2019-11-25,0.7425967,1,0.0077505405033022,2
2019-11-26,0.7478111,1,0.002265389742869,2
2019-11-27,0.6443496,0,0.0044576442521961,2
2019-12-02,0.1354682,1,-0.0084945168994323,2
2019-12-04,0.76843816,1,0.0061704220953757,2
2019-12-05,0.13995998,1,0.0017980349212813,2
2019-12-06,0.48157957,0,0.009133703395473,2
2019-12-09,0.21945138,0,-0.0031441448792796,2
2019-12-10,0.3363182,1,-0.0011150680251027,2
2019-12-11,0.20083985,1,0.0028387273374348,2
2019-12-12,0.75832635,1,0.0086193200842425,2
2019-12-13,0.063777536,1,0.0005986950972132,2
2019-12-16,0.89735293,1,0.0068700430182131,2
2019-12-17,0.07365302,1,0.0002191116994472,2
2019-12-18,0.50504965,1,6.244046359227262e-05,2
2019-12-19,0.08341134,1,0.0040992006344724,2
2019-12-20,0.3333286,1,0.004384015692241,2
2019-12-23,0.049791,1,0.0015279823479164,2
2019-12-24,0.33413193,1,3.111464226113192e-05,2
2019-12-26,0.09037278,0,0.0053232292107163,2
2019-12-27,0.4642491,0,-0.0002475914075499,2
2019-12-30,0.15261787,1,-0.0055132556429184,2
2019-12-31,0.349983,1,0.0024290344071151,2
2020-01-02,0.2556937,0,0.0093519418923049,2
2020-01-03,0.79867595,1,-0.0075721926314291,2
2020-01-06,0.48986658,0,0.0038152415837335,2
2020-01-07,0.8286703,1,-0.0028119018539859,2
2020-01-08,0.20894487,1,0.0053295597032607,2
2020-01-09,0.55114186,0,0.0067807593701352,2
2020-01-10,0.3228118,1,-0.0028775799540388,2
2020-01-13,0.4760959,0,0.0068771679431141,2
2020-01-14,0.81081575,1,-0.0015247174529169,2
2020-01-15,0.79999036,1,0.0022597924763156,2
2020-01-16,0.099890254,1,0.0083187556215669,2
2020-01-17,0.3216087,0,0.0031121717361706,2
2020-01-21,0.18188395,1,-0.0019582782795759,2
2020-01-22,0.6822257,0,0.0001207720995402,2
2020-01-27,0.34108645,1,-0.0160294458957722,2
2020-01-28,0.50434214,1,0.010478964166114,2
2020-01-30,0.5079519,1,0.0032451484415743,2
2020-02-03,0.45434833,1,0.007428533507354,2
2020-02-04,0.7307561,1,0.0152414068789226,2
2020-02-05,0.70054394,1,0.0115481180498955,2
2020-02-06,0.51908326,0,0.0033644721832757,2
2020-02-07,0.43498793,1,-0.0053294919499369,2
2020-02-10,0.79083097,1,0.0074653830941577,2
2020-02-11,0.5527493,1,0.0017331620906881,2
2020-02-12,0.9330958,0,0.0064426774043964,2
2020-02-13,0.58883184,1,-0.0010671354557427,2
2020-02-19,0.730483,0,0.0047812824826103,2
2020-02-20,0.59048504,0,-0.0041083508595621,2
2020-02-21,0.779938,0,-0.0102981701733646,2
2020-02-24,0.94485307,0,-0.0331655701621188,2
2020-02-25,0.86073333,0,-0.0303019349044906,2
2020-02-26,0.93517894,0,-0.0036781764961835,2
2020-02-27,0.77553654,0,-0.0449117562471391,2
2020-02-28,0.4367978,1,-0.0042016333087756,2
2020-03-02,0.16766508,0,0.0433063448567578,2
2020-03-03,0.8177474,1,-0.0286320453868904,2
2020-03-04,0.2950357,0,0.0420326458540951,2
2020-03-05,0.48840472,0,-0.0332417439837642,2
2020-03-06,0.60981005,0,-0.0165308273065493,2
2020-03-09,0.9618529,1,-0.0780947994511931,2
2020-03-10,0.9938646,0,0.0517454048394532,2
2020-03-11,0.9739086,0,-0.0487488911875819,2
2020-03-12,0.9914189,1,-0.0956768448891897,2
2020-03-13,0.96008945,0,0.0854864002649853,2
2020-03-16,0.94050366,1,-0.1094238705274331,2
2020-03-17,0.90882915,0,0.0539920311246038,2
2020-03-18,0.93463326,1,-0.0506328581881067,2
2020-03-19,0.99894,0,0.0021249688964404,2
2020-03-20,0.9393353,0,-0.0430943821399004,2
2020-03-23,0.9922453,1,-0.0255681396006138,2
2020-03-24,0.99468887,1,0.090603286529564,2
2020-03-25,0.98537934,1,0.0149702102760123,2
2020-03-26,0.99736756,0,0.0583898944130014,2
2020-03-27,0.99630934,1,-0.0297856365343884,2
2020-03-30,0.9807246,0,0.0324755117864843,2
2020-03-31,0.98734945,0,-0.0149053413739892,2
2020-04-01,0.9640176,1,-0.0450048129654475,2
2020-04-02,0.99644387,0,0.0230752983065507,2
2020-04-03,0.99893385,1,-0.0144541562564722,2
2020-04-06,0.99912274,1,0.067166364765824,2
2020-04-08,0.99067944,1,0.0335684222918095,2
2020-04-09,0.9967512,0,0.0152175877126938,2
2020-04-13,0.81690615,1,-0.0091302658237986,2
2020-04-14,0.9979893,0,0.0294926286391121,2
2020-04-15,0.9889967,1,-0.0212479808154347,2
2020-04-16,0.99620867,1,0.0048244381788786,2
2020-04-17,0.98656064,0,0.0270155383225556,2
2020-04-20,0.41180462,0,-0.0176181729191259,2
2020-04-21,0.95672184,1,-0.0303636451238865,2
2020-04-27,0.967311,0,0.0144185726923102,2
2020-04-28,0.76461333,0,-0.0045982676887543,2
2020-04-30,0.9782661,0,-0.0093106798226084,2
2020-05-01,0.932838,1,-0.0264733300127176,2
2020-05-04,0.98952436,1,0.0027580309104444,2
2020-06-19,0.19632652,1,-0.005714878631885,3
2020-06-22,0.9344862,0,0.0064149718598243,3
2020-06-24,0.41202947,1,-0.0255085156879799,3
2020-06-25,0.5911969,0,0.0107203524793186,3
2020-06-26,0.045939952,1,-0.0237511482004664,3
2020-06-29,0.8190513,1,0.0146974433042674,3
2020-06-30,0.27444902,1,0.0128095172760569,3
2020-07-01,0.9173793,1,0.0070046625984483,3
2020-07-02,0.058027826,1,0.005507066966891,3
2020-07-06,0.4641325,1,0.0154374603226732,3
2020-07-08,0.27591088,1,0.0076488122109503,3
2020-07-10,0.65604156,0,0.0102107691514776,3
2020-07-13,0.9137453,1,-0.0086588652159335,3
2020-07-14,0.26995122,1,0.0129589389328532,3
2020-07-15,0.67350835,1,0.0091872854153105,3
2020-07-20,0.8223533,1,0.008081565696216,3
2020-07-21,0.5372408,1,0.0021275992026696,3
2020-07-22,0.37980765,0,0.0056919230351124,3
2020-07-23,0.26108867,0,-0.0119317717912901,3
2020-07-24,0.2638875,1,-0.0064402066727806,3
2020-07-27,0.3556467,0,0.0072924390134732,3
2020-07-28,0.097645216,1,-0.0063423913115319,3
2020-07-29,0.15049042,1,0.0122986011074195,3
2020-07-31,0.048672352,1,0.0079023221726419,3
2020-08-03,0.050837874,1,0.0069520795895747,3
2020-08-04,0.13629489,1,0.0038625793025286,3
2020-08-06,0.78525895,1,0.0066846433313092,3
2020-08-07,0.4367999,1,0.0007179159498649,3
2020-08-10,0.9745435,0,0.00298885941113,3
2020-08-11,0.5090058,1,-0.0082546630442862,3
2020-08-12,0.8213423,1,0.0139423996590146,3
2020-08-14,0.11778396,1,2.9662692256238188e-05,3
2020-08-17,0.04157746,1,0.003176741080088,3
2020-08-18,0.042888638,0,0.0021605952326069,3
2020-08-19,0.3467699,1,-0.0041638683028522,3
2020-08-20,0.10899338,1,0.0031135190386422,3
2020-08-21,0.6015826,1,0.0035475683504904,3
2020-08-25,0.07037417,1,0.0034993747282885,3
2020-08-26,0.10929986,1,0.0100255234386998,3
2020-08-27,0.3847749,1,0.0021865003578604,3
2020-08-28,0.28443754,0,0.006459422916704,3
2020-08-31,0.5535527,1,-0.003622410571739,3
2020-09-01,0.2489215,1,0.0094185423995769,3
2020-09-02,0.4416568,0,0.0144637691777322,3
2020-09-03,0.3579504,0,-0.0344140881766141,3
2020-09-04,0.5110533,0,-0.0081647019731053,3
2020-09-08,0.76732785,1,-0.027323047639332,3
2020-09-09,0.38911277,0,0.019747453770168,3
2020-09-10,0.3305419,1,-0.0173635208304698,3
2020-09-14,0.5713197,1,0.0131710198995798,3
2020-09-15,0.95039916,0,0.0050525535680698,3
2020-09-16,0.7475819,0,-0.0039686224147941,3
2020-09-17,0.89999,0,-0.0087953233618987,3
2020-09-18,0.40420076,0,-0.0115126149844941,3
2020-09-21,0.80697775,1,-0.0111296112922518,3
2020-09-22,0.9546282,0,0.010184530350455,3
2020-09-23,0.607843,1,-0.0231911224762542,3
2020-09-24,0.97706,1,0.0026654532061838,3
2020-09-25,0.43177435,1,0.0161672576679647,3
2020-09-28,0.9820879,0,0.0166091889467516,3
2020-09-29,0.90818506,1,-0.0054462048180496,3
2020-09-30,0.993203,1,0.007582034056957,3
2020-10-01,0.98069924,1,0.0064200293890899,3
2020-10-07,0.9744074,1,0.0174066524439899,3
2020-10-08,0.9823423,1,0.0088626461325049,3
2020-10-12,0.9975692,0,0.0160876824941174,3
2020-10-13,0.825591,0,-0.0065261062828065,3
2020-10-14,0.9959342,0,-0.0062834456958813,3
2020-10-16,0.1406514,0,-0.0006043968362613,3
2020-10-19,0.66787916,1,-0.0152034201497842,3
2020-10-20,0.0052045123,0,0.0040058075211975,3
2020-10-21,0.3052369,1,-0.0018929075359093,3
2020-10-22,0.03737869,1,0.0054851909205375,3
2020-10-23,0.041455794,0,0.0033954717164663,3
2020-10-26,0.012432646,0,-0.018480164869813,3
2020-10-27,0.11922059,1,-0.0034473096738506,3
2020-10-29,0.056799926,1,0.0101635308210894,3
2020-11-02,0.0045201466,1,0.0112084431384562,3
2020-11-03,0.0148235345,1,0.0176558965922164,3
2020-11-04,0.014679951,1,0.0223490136676995,3
2020-11-05,0.06957263,0,0.019503043813051,3
2020-11-06,0.09309556,1,-0.0002283339111001,3
2020-11-09,0.04443382,0,0.012565720589335,3
2020-11-10,0.27019224,0,-0.0014666870645051,3
2020-11-12,0.0875226,1,-0.0097010996659958,3
2020-11-13,0.13792738,1,0.0138443362040234,3
2020-11-16,0.1333277,0,0.012482823479855,3
2020-11-17,0.061893485,0,-0.0053783410585102,3
2020-11-18,0.08932387,1,-0.0120349451941189,3
2020-11-19,0.45321846,0,0.0042102197265556,3
2020-11-20,0.31075755,1,-0.0068478398708532,3
2020-11-23,0.13943441,1,0.0059944352390395,3
2020-11-24,0.19403836,0,0.0161137537109188,3
2020-11-25,0.032642405,1,-0.0015420303303216,3
2020-11-27,0.7224285,0,0.0027853571702909,3
2020-11-30,0.8070018,1,-0.0044271983577311,3
2020-12-01,0.9125897,1,0.0109371107991853,3
2020-12-02,0.6741652,1,0.0021041394765346,3
2020-12-04,0.9582656,0,0.008617839888239,3
2020-12-07,0.78993875,1,-0.0020551768062765,3
2020-12-08,0.9553234,0,0.002926454256015,3
2020-12-09,0.15598764,0,-0.0089691666326201,3
2020-12-10,0.9609828,0,-0.0003270379640659,3
2020-12-11,0.6708787,0,-0.0011724553768481,3
2020-12-14,0.9623891,1,-0.0044771824465922,3
2020-12-15,0.41633344,1,0.0135194224718309,3
2020-12-16,0.95887524,1,0.0015694813466433,3
2020-12-17,0.2972574,0,0.0055917568279089,3
2020-12-18,0.948047,0,-0.0039928571089371,3
2020-12-21,0.08436936,0,-0.0035754326675261,3
2020-12-22,0.9734372,1,-0.0016854509544936,3
2020-12-23,0.7786761,1,0.0008986022669559,3
2020-12-24,0.9567771,0,0.0038902107123568,3
2020-12-29,0.92309564,1,-0.0019077512664404,3
2020-12-30,0.9831418,0,0.0014266598302592,3
2021-01-04,0.9850128,1,-0.0136139274209832,3
2021-01-05,0.9795251,1,0.0068872565072164,3
2021-01-06,0.92140645,1,0.0059785666275247,3
2021-01-07,0.97755855,0,0.0148574585897622,3
2021-01-11,0.959843,1,-0.0067405645689846,3
2021-01-13,0.94448113,0,0.0026929179407868,3
2021-01-14,0.953953,0,-0.0035018106406259,3
2021-01-15,0.8802981,1,-0.0072925602466711,3
2021-01-19,0.9179427,1,0.0078517748981448,3
2021-01-20,0.90893495,1,0.013838677431651,3
2021-01-21,0.8744766,1,0.000911762947747,3
2021-01-25,0.78336596,0,0.0039439147836528,3
2021-01-26,0.7219687,1,-0.0015609891114903,3
2021-01-28,0.8915839,0,0.0086002073243278,3
2021-01-29,0.551366,1,-0.0200197045593595,3
2021-02-01,0.62709653,1,0.0166456960831764,3
2021-02-02,0.79644066,1,0.014140301140503,3
2021-02-03,0.8731895,1,0.0007863039587636,3
2021-02-04,0.61288774,1,0.0113654745902143,3
2021-02-05,0.584764,0,0.0039360239329973,3
2021-02-09,0.42916968,1,-0.0006657609001862,3
2021-02-12,0.6903013,0,0.0049396762818034,3
2021-02-16,0.34914014,1,-0.0008658747551599,3
2021-02-17,0.5205202,0,0.0002294105486642,3
2021-02-18,0.36477908,0,-0.0042559561413805,3
2021-02-22,0.26431048,0,-0.0076917490371732,3
2021-02-26,0.40574726,1,-0.0051526413627929,3
2021-03-01,0.33480188,0,0.0242401867461738,3
2021-03-02,0.3368163,0,-0.0078032133053731,3
2021-03-03,0.28203782,0,-0.0132454569855954,3
2021-03-04,0.3913412,1,-0.0123750898396005,3
2021-03-05,0.27477297,0,0.0183966673946776,3
2021-03-08,0.45794776,1,-0.0049786701856803,3
2021-03-09,0.19011068,1,0.0142774775562541,3
2021-03-10,0.22207813,1,0.0062244639373756,3
2021-03-11,0.2142337,1,0.0101391069068335,3
2021-03-12,0.19452558,1,0.0013468983443363,3
2021-03-15,0.49571684,0,0.0059635952269401,3
2021-03-16,0.59582925,1,-0.00126154494112,3
2021-03-17,0.915691,0,0.0034102762100609,3
2021-03-18,0.77253056,0,-0.0145497490104089,3
2021-03-19,0.9569392,1,-0.0018505358227515,3
2021-03-22,0.85122216,0,0.0079851115424751,3
2021-03-23,0.9719927,0,-0.0078708761857251,3
2021-03-24,0.25374648,1,-0.0050833195283517,3
2021-03-26,0.85468584,0,0.0161146023618821,3
2021-03-29,0.6323956,0,-0.0005051741997682,3
2021-03-30,0.9729769,1,-0.0026527456964609,3
2021-03-31,0.95886034,1,0.0040533678897638,3
2021-04-01,0.9809142,1,0.010799146692392,3
2021-04-05,0.98476255,0,0.0143528376731818,3
2021-04-06,0.8977935,1,-0.0005904523416612,3
2021-04-08,0.82813984,1,0.0047465959728767,3
2021-04-09,0.891421,1,0.0072704104862768,3
2021-04-12,0.97073764,1,0.0003643036147698,3
2021-04-13,0.9848889,1,0.0029638021656726,3
2021-04-16,0.9797386,0,0.0033424035962303,3
2021-04-19,0.98577,0,-0.0049129270575626,3
2021-04-20,0.966251,1,-0.0073217354602281,3
2021-04-21,0.967953,1,0.0094621811896671,3
2021-04-23,0.8549972,0,0.010842312641069,3
2021-04-27,0.7924202,0,-0.0002154256262669,3
2021-04-28,0.82252437,1,-0.0002874516909575,3
2021-04-29,0.76514024,0,0.0063728476664999,3
2021-04-30,0.86513543,1,-0.0065704831466913,3
2021-05-03,0.8978094,0,0.0021568684851329,3
2021-05-04,0.8967613,1,-0.0061693842509978,3
2021-05-05,0.86248326,1,0.0003127644153049,3
2021-05-07,0.65703213,0,0.007278176224464,3
2021-05-10,0.89226556,0,-0.0099024517259614,3
2021-05-11,0.31178984,0,-0.0089247470145249,3
2021-05-12,0.7712525,1,-0.0212451572581201,3
2021-05-13,0.4630878,1,0.0120123845559452,3
2021-05-14,0.8561432,0,0.0153553044841414,3
2021-05-17,0.8528523,0,-0.0025442365461462,3
2021-05-18,0.9007522,1,-0.0086157966906552,3
2021-05-20,0.88869035,1,0.01075806032121,3
2021-05-24,0.96475023,1,0.0101943053581099,3
2021-05-26,0.79969436,1,0.0019843834576138,3
2021-05-27,0.96173596,1,0.0005252523905574,3
2021-05-28,0.912174,0,0.0017884850111613,3
2021-06-01,0.911254,1,-0.0008806956025629,3
2021-06-02,0.7564703,0,0.0015726524152492,3
2021-06-03,0.5934927,1,-0.0037113488122949,3
2021-06-04,0.59764075,0,0.0091458594046394,3
2021-06-07,0.5485773,1,-0.0009702308272931,3
2021-06-08,0.71780616,0,0.0002130116570013,3
2021-06-09,0.72185165,1,-0.0014918411905431,3
2021-06-10,0.85844386,0,0.0046485691292907,3
2021-06-15,0.8785648,0,-0.0018341236228506,3
2021-06-16,0.9536299,0,-0.0055833574051376,3
2021-06-17,0.9488967,1,-0.0003318932052024,3
2021-06-21,0.9444003,0,0.0143158954876565,3
2021-06-23,0.91101134,1,-0.0012053102227267,3
2021-06-24,0.96390873,1,0.005915737352572,3
2021-06-25,0.94058543,1,0.0035520010067824,3
2021-06-28,0.9811036,1,0.0020159267091426,3
2021-06-29,0.9024344,1,0.0005380999050692,3
2021-06-30,0.97179943,1,0.0008417343983844,3
2021-07-01,0.9465961,1,0.0055365369908289,3
2021-07-02,0.8710062,1,0.0076434247159191,3
2021-07-07,0.55637807,1,0.0035341363899732,3
2021-07-12,0.8140356,0,0.003581824399369,3
2021-07-13,0.87913483,1,-0.0034087817472807,3
2021-07-14,0.90251553,0,0.0014920195650907,3
2021-09-03,0.36252725,0,-0.0002425974548633,4
2021-09-07,0.30166242,0,-0.0035755176852859,4
2021-09-08,0.2180724,0,-0.0012183526007829,4
2021-09-09,0.29850653,0,-0.0042802444791072,4
2021-09-14,0.16645715,1,-0.0053964170801408,4
2021-09-15,0.03147382,0,0.0083523849026267,4
2021-09-16,0.6224019,0,-0.0015849863521691,4
2021-09-17,0.3530622,0,-0.0097409693549225,4
2021-09-20,0.9705454,0,-0.0166743040465047,4
2021-09-21,0.5106086,1,-0.0009445952950958,4
2021-09-23,0.932041,1,0.0121500484949177,4
2021-09-24,0.9258264,0,0.0016472292642315,4
2021-09-27,0.9015456,0,-0.0028610218496145,4
2021-09-28,0.51992124,1,-0.020151926878371,4
2021-09-29,0.67277306,0,0.0016833065955743,4
2021-09-30,0.33458635,1,-0.012222454043014,4
2021-10-01,0.74018526,0,0.0118842283845539,4
2021-10-04,0.55709994,1,-0.0128962141038264,4
2021-10-05,0.18225051,1,0.0104050981561951,4
2021-10-06,0.16690834,1,0.0041562664974466,4
2021-10-07,0.2049435,0,0.0086455389166155,4
2021-10-08,0.47771922,0,-0.0018237422944624,4
2021-10-11,0.5659592,0,-0.0072398090636102,4
2021-10-12,0.28743935,1,-0.0024615878162245,4
2021-10-13,0.8214592,1,0.003597867543237,4
2021-10-14,0.94953245,1,0.0168204267144524,4
2021-10-15,0.9501887,1,0.00761574514475,4
2021-10-18,0.97018254,1,0.0029605185758205,4
2021-10-19,0.8878184,1,0.0077150364565592,4
2021-10-20,0.8000056,1,0.00392773292333,4
2021-10-21,0.7174677,0,0.002608196561296,4
2021-10-22,0.9601625,1,-0.0010361096193871,4
2021-10-25,0.21731865,1,0.0053627391466992,4
2021-10-26,0.309421,0,0.0009002063445273,4
2021-10-27,0.12826444,1,-0.0044304349500574,4
2021-10-28,0.26280937,1,0.0096489628687588,4
2021-10-29,0.28003898,1,0.0020289993077962,4
2021-11-01,0.13205603,1,0.0017203277725217,4
2021-11-02,0.23682624,1,0.0040431774669391,4
2021-11-03,0.05610402,1,0.0061050933130646,4
2021-11-04,0.21503001,1,0.004712568994708,4
2021-11-05,0.16535296,1,0.0034696608283133,4
2021-11-08,0.58530027,0,0.0008535647022576,4
2021-11-09,0.19612886,0,-0.0033052673012311,4
2021-11-10,0.41707325,1,-0.0080449357743647,4
2021-11-11,0.5789281,1,0.0003234854097706,4
2021-11-12,0.19586226,1,0.0075469673026928,4
2021-11-15,0.09144719,1,0.0003423051123321,4
2021-11-16,0.13515101,0,0.0039578476894024,4
2021-11-17,0.15072614,1,-0.0024290023095883,4
2021-11-18,0.32945633,0,0.0033962785602106,4
2021-11-19,0.84975255,0,-0.001788394649165,4
2021-11-22,0.9296337,1,-0.0028151727429153,4
2021-11-23,0.776296,1,0.0013262286324269,4
2021-11-24,0.49388254,1,0.0026698351035707,4
2021-11-29,0.35356638,0,0.0122665441575966,4
2021-11-30,0.56322134,0,-0.0194573962479249,4
2021-12-01,0.8716877,1,-0.0111073540357319,4
2021-12-02,0.87524694,0,0.0153163419743278,4
2021-12-03,0.92507094,1,-0.0087014263109603,4
2021-12-06,0.93103623,1,0.0118433028971614,4
2021-12-07,0.84896773,1,0.0206849653373146,4
2021-12-08,0.773316,0,0.0026478837782237,4
2021-12-09,0.5397847,1,-0.0067515562467089,4
2021-12-10,0.79824,0,0.0094135145635851,4
2021-12-13,0.3452637,0,-0.0088583294732146,4
2021-12-14,0.7941281,1,-0.0068801736302214,4
2021-12-15,0.16904622,0,0.0156252558038341,4
2021-12-16,0.25025275,0,-0.0088185038978498,4
2021-12-17,0.12599598,0,-0.0106429838804721,4
2021-12-20,0.041092042,1,-0.0106334565315897,4
2021-12-21,0.022058789,1,0.017759106572456,4
2021-12-22,0.06546009,1,0.0099986328935808,4
2021-12-23,0.011790509,1,0.0062221006207863,4
