date,prob_up,actual_up,next_return,window
2021-12-27,0.124243975,0,0.014152105088208,4
2021-12-28,0.124753214,1,-0.0008172242427599,4
2021-12-29,0.13160197,0,0.0012792178234626,4
2021-12-30,0.5390425,0,-0.0027643474164841,4
2021-12-31,0.21097946,1,-0.0025202979338447,4
2022-01-03,0.42478263,0,0.0057900586970485,4
2022-01-04,0.123414606,0,-0.0003350661243838,4
2022-01-05,0.18274716,0,-0.0192021002000293,4
2022-01-06,0.080831185,0,-0.0009394431730281,4
2022-01-07,0.069846585,0,-0.0039536473107925,4
2022-01-10,0.108586915,1,-0.0012441371580641,4
2022-01-11,0.114384174,1,0.0091080882723344,4
2022-01-12,0.27420673,0,0.002703422456546,4
2022-01-13,0.13941315,1,-0.0137784251940541,4
2022-01-14,0.23372065,0,0.0004090418539075,4
2022-01-18,0.30293268,0,-0.0177095934013024,4
2022-01-19,0.12968963,0,-0.010383534156073,4
2022-01-20,0.049257264,0,-0.0110680409986835,4
2022-01-21,0.11683165,1,-0.0196306525240506,4
2022-01-24,0.2802367,0,0.0042467170604745,4
2022-01-25,0.55603224,0,-0.0122090031561743,4
2022-01-26,0.28616914,0,-0.0025088519843963,4
2022-01-27,0.8369596,1,-0.0049379893696062,4
2022-01-28,0.60475445,1,0.0248355942588192,4
2022-01-31,0.9530536,1,0.0180109165716095,4
2022-02-01,0.5955544,1,0.0067569838086061,4
2022-02-02,0.88361263,0,0.0097141034635641,4
2022-02-03,0.91443956,1,-0.0235050174224555,4
2022-02-04,0.9170947,0,0.0047022159203329,4
2022-02-07,0.12021096,1,-0.0032092018962572,4
2022-02-08,0.7833785,1,0.0082278099559369,4
2022-02-09,0.13097271,0,0.0146359971942964,4
2022-02-10,0.225042,0,-0.0179655693082062,4
2022-02-11,0.2206164,0,-0.0197188261214291,4
2022-02-14,0.7957279,1,-0.0032692392520792,4
2022-02-15,0.11926384,1,0.0161269511342412,4
2022-02-16,0.615241,0,0.0011207716342889,4
2022-02-17,0.06838787,0,-0.0213614313855265,4
2022-02-18,0.65116197,0,-0.0064749690367887,4
2022-02-22,0.15216738,0,-0.0107316656883309,4
2022-02-23,0.08982771,1,-0.0177387000750622,4
2022-02-24,0.05463766,1,0.0150489873687245,4
2022-02-25,0.07966899,0,0.0220641537469232,4
2022-02-28,0.031626888,0,-0.0025585398818962,4
2022-03-01,0.63401866,1,-0.0152302334105044,4
2022-03-02,0.04699373,0,0.0183962826645991,4
2022-03-03,0.795451,0,-0.0049785141252446,4
2022-03-04,0.5985831,0,-0.0081246943088379,4
2022-03-07,0.9177528,1,-0.0294791059968031,4
2022-03-09,0.8723486,0,0.0268107926314986,4
2022-03-10,0.9415334,0,-0.0045156587239741,4
2022-03-11,0.25648525,0,-0.0127149583378001,4
2022-03-14,0.3907401,1,-0.0073084167169771,4
2022-03-15,0.4832507,1,0.0219907068135121,4
2022-03-16,0.8920229,1,0.0221740458881845,4
2022-03-17,0.17667325,1,0.0125109970030259,4
2022-03-18,0.8822154,0,0.0109527927645143,4
2022-03-21,0.7100416,1,-0.0002924555415636,4
2022-03-22,0.795478,0,0.0117013552287428,4
2022-03-23,0.3606643,1,-0.0128784244379366,4
2022-03-24,0.7708368,1,0.0150744081317495,4
2022-03-25,0.26252425,1,0.0048835059877119,4
2022-03-28,0.7599874,1,0.0071132023131739,4
2022-03-29,0.6874091,0,0.0123707869728635,4
2022-03-30,0.4359134,0,-0.0061748071979434,4
2022-03-31,0.26015672,1,-0.0153914332130463,4
2022-04-01,0.37599573,1,0.0028340740693406,4
2022-04-04,0.029031118,0,0.0085666969699544,4
2022-04-05,0.63848716,0,-0.0126312796707588,4
2022-04-06,0.3524923,1,-0.0099992577290034,4
2022-04-07,0.09995205,0,0.0050388870396045,4
2022-04-08,0.075218536,0,-0.0026739137207645,4
2022-04-11,0.114206254,0,-0.0170922963079298,4
2022-04-12,0.32890025,1,-0.0037052182856859,4
2022-04-13,0.24699196,0,0.0114535333773302,4
2022-04-14,0.08092495,1,-0.0124518570799343,4
2022-04-18,0.23239659,1,0.0004112198109795,4
2022-04-19,0.08309049,0,0.016142785597554,4
2022-04-20,0.11806159,0,-0.000741669298501,4
2022-04-21,0.06812401,0,-0.0149536410087786,4
2022-04-22,0.059001476,1,-0.0274391429001239,4
2022-04-25,0.5748927,0,0.0057977579272918,4
2022-04-26,0.40569317,1,-0.0289609569337887,4
2022-04-27,0.60568774,1,0.0028119519556732,4
2022-04-28,0.53790325,0,0.0252593514179917,4
2022-04-29,0.24368483,1,-0.0369555912854128,4
2022-05-02,0.73533803,1,0.0060193039587772,4
2022-05-03,0.12710355,1,0.0045841577585927,4
2022-05-04,0.6719045,0,0.0304528882582868,4
2022-05-05,0.7549855,0,-0.0355429030114732,4
2022-05-06,0.9599297,0,-0.0059688760435303,4
2022-05-09,0.39020276,1,-0.0320173898563432,4
2022-05-10,0.9515272,0,0.0023107057167959,4
2022-05-11,0.7551115,0,-0.015886309661747,4
2022-05-12,0.8152062,1,-0.0010436385770687,4
2022-05-13,0.9522534,0,0.0239075525268062,4
2022-05-16,0.92506135,1,-0.0040575525877335,4
2022-05-17,0.7960177,0,0.0205705544199916,4
2022-05-18,0.6100675,0,-0.0403115571551344,4
2022-05-19,0.9406534,1,-0.0061246586784724,4
2022-05-20,0.9649861,1,0.0004365603752212,4
2022-05-23,0.67534816,0,0.0187101607762083,4
2022-05-24,0.81910074,1,-0.0076338048742338,4
2022-05-25,0.6979833,1,0.0088349932850761,4
2022-05-26,0.69348156,1,0.0199814245268714,4
2022-05-27,0.7751879,0,0.0245490007248079,4
2022-05-31,0.54004383,0,-0.0056108769062814,4
2022-06-01,0.6892556,1,-0.0080886348374635,4
2022-06-02,0.6153733,0,0.0190433845622182,4
2022-06-03,0.07060128,1,-0.0164114508457032,4
2022-06-06,0.06392652,1,0.0030446086961548,4
2022-06-07,0.053974185,0,0.0095923459343616,4
2022-06-08,0.07732228,0,-0.0108719546933624,4
2022-06-09,0.115435645,0,-0.0237831158382623,4
2022-06-10,0.052405212,0,-0.0289955063399636,4
2022-06-13,0.020731485,0,-0.0379682688024272,4
2022-06-14,0.050045956,1,-0.0030133350208054,4
2022-06-15,0.07288785,0,0.0142564634967872,4
2022-06-16,0.24598703,1,-0.0330961662140237,4
2022-06-17,0.55583334,1,0.0021557452473768,4
2022-06-21,0.6614904,0,0.0251734967924071,4
2022-06-22,0.88509905,1,-0.0018128455537312,4
2022-06-23,0.97864616,1,0.0098026247393379,4
2022-06-24,0.9603766,0,0.0317936828161888,4
2022-06-27,0.6468098,0,-0.0038195700681519,4
2022-06-28,0.25806037,0,-0.0204328506197578,4
2022-06-29,0.74261576,0,-0.0008144957767848,4
2022-06-30,0.2268878,1,-0.008124229334064,4
2022-07-01,0.53498036,1,0.0105764687978893,4
2022-07-05,0.72160304,1,0.0018885318153833,4
2022-07-06,0.3194042,1,0.0033774678763123,4
2022-07-07,0.2288048,0,0.0149770284968275,4
2022-07-08,0.949782,0,-0.0008224789235671,4
2022-07-11,0.36833352,0,-0.0114236301456797,4
2022-07-12,0.96676046,0,-0.008848801527256,4
2022-07-13,0.07865365,0,-0.0052518109143495,4
2022-07-14,0.9901644,1,-0.0024284239897475,4
2022-07-15,0.7544069,0,0.0191052084659655,4
2022-07-18,0.13623275,1,-0.0082569793088856,4
2022-07-19,0.021366157,1,0.0270191892763556,4
2022-07-20,0.00914395,1,0.0063730061615359,4
2022-07-21,0.64977,0,0.0101831926446649,4
2022-07-22,0.3184238,1,-0.0092779533192715,4
2022-07-25,0.95113343,1,0.0012148317443487,4
2022-07-27,0.9484519,1,0.0259663465497028,4
2022-07-28,0.58374196,1,0.0125422797965331,4
2022-09-14,0.9636472,0,0.0038158117465725,5
2022-09-15,0.81935114,0,-0.0113532661476235,5
2022-09-16,0.8206995,1,-0.0076288619630229,5
2022-09-19,0.95946634,0,0.0077548911064073,5
2022-09-20,0.9650177,0,-0.0114785376185121,5
2022-09-21,0.9501557,0,-0.0174437742804733,5
2022-09-22,0.60413074,0,-0.0083997735411346,5
2022-09-23,0.08318012,0,-0.0167547412100574,5
2022-09-26,0.55963117,0,-0.009892942549773,5
2022-09-27,0.07651581,1,-0.0025525013736616,5
2022-09-28,0.48547927,0,0.0196763697518289,5
2022-09-29,0.08111408,0,-0.020888996946588,5
2022-09-30,0.22951218,1,-0.015463578666588,5
2022-10-03,0.11898156,1,0.026401155871855,5
2022-10-04,0.66095626,0,0.030986643605849,5
2022-10-05,0.40492585,0,-0.0023282505108034,5
2022-10-06,0.93566024,0,-0.0103158880749207,5
2022-10-07,0.48236954,0,-0.0278936753914584,5
2022-10-10,0.95575327,0,-0.0076355040772007,5
2022-10-11,0.11531245,0,-0.0063329734343688,5
2022-10-12,0.11054568,1,-0.0032984900616853,5
2022-10-13,0.6153322,0,0.0263911491847594,5
2022-10-14,0.48854184,1,-0.0227886308652789,5
2022-10-17,0.85312057,1,0.0256969721974023,5
2022-10-18,0.91400295,0,0.0117496006472517,5
2022-10-19,0.7485406,0,-0.0070865769994359,5
2022-10-20,0.9111365,1,-0.0083852165243932,5
2022-10-21,0.96635795,1,0.0243012914230018,5
2022-10-24,0.98528606,1,0.0122365744524148,5
2022-10-25,0.5728158,0,0.0159684672794391,5
2022-10-26,0.9695142,0,-0.0075339100717347,5
2022-10-27,0.9754441,1,-0.0053399742840183,5
2022-10-28,0.9003568,0,0.0237905887907741,5
2022-10-31,0.6094841,0,-0.0072231787806636,5
2022-11-01,0.9227304,0,-0.0043760116048126,5
2022-11-02,0.94815075,0,-0.0250962648685205,5
2022-11-03,0.79536134,1,-0.0102968183911867,5
2022-11-04,0.4437167,1,0.0143930423000893,5
2022-11-07,0.72243774,1,0.0095657609415684,5
2022-11-08,0.4651118,0,0.0053955975024364,5
2022-11-09,0.97915685,1,-0.0206024117046038,5
2022-11-10,0.6091163,1,0.0549542689469877,5
2022-11-11,0.88454145,0,0.0096785532750256,5
2022-11-14,0.92185426,1,-0.0085067884423922,5
2022-11-15,0.7375245,0,0.0085291530699647,5
2022-11-16,0.9377113,0,-0.0076288674601883,5
2022-11-17,0.920019,1,-0.0030598560825495,5
2022-11-18,0.97100174,0,0.0045403924413527,5
2022-11-21,0.47669134,1,-0.0036359861051581,5
2022-11-22,0.9884276,1,0.0134569441853324,5
2022-11-23,0.57528305,0,0.0063016169124558,5
2022-11-25,0.98486614,0,-0.000223783862718,5
2022-11-28,0.9203231,0,-0.0159569423143861,5
2022-11-29,0.25074863,1,-0.0017174624478277,5
2022-11-30,0.8602898,0,0.0315006192793896,5
2022-12-01,0.71362484,0,-0.0007359317691799,5
2022-12-02,0.22183324,0,-0.0011536918098887,5
2022-12-05,0.3736862,0,-0.0179893870610858,5
2022-12-06,0.17880587,0,-0.0144146897160368,5
2022-12-07,0.5628063,1,-0.0017011798367274,5
2022-12-08,0.58469707,0,0.0078340389514119,5
2022-12-09,0.050338335,1,-0.0074701919406929,5
2022-12-12,0.82306784,1,0.0144170593581314,5
2022-12-13,0.13414666,0,0.0075698562364174,5
2022-12-14,0.28250265,0,-0.0063935240136078,5
2022-12-15,0.06746139,0,-0.0244617557063258,5
2022-12-16,0.32419884,0,-0.0118060657541499,5
2022-12-19,0.34606686,1,-0.0084795455904413,5
2022-12-20,0.32344678,1,0.0013682035036537,5
2022-12-21,0.10546763,0,0.0149526491126648,5
2022-12-22,0.71656257,1,-0.0142662790707204,5
2022-12-23,0.18603604,0,0.005752252084096,5
2022-12-27,0.5834868,0,-0.0039433494232328,5
2022-12-28,0.14574191,1,-0.01242812649985,5
2022-12-29,0.2900452,0,0.0180005282631279,5
2022-12-30,0.53464806,0,-0.0026340711506304,5
2023-01-03,0.930846,1,-0.0042100174975955,5
2023-01-04,0.5352668,0,0.0077203536657093,5
2023-01-05,0.7116994,1,-0.0114136155711163,5
2023-01-06,0.85902804,0,0.0229322529434592,5
2023-01-09,0.7507799,1,-0.0005670402318797,5
2023-01-10,0.83752006,1,0.0070129429852656,5
2023-01-11,0.8132705,1,0.0126479723209056,5
2023-01-12,0.2562314,1,0.0036407589252094,5
2023-01-13,0.714364,0,0.003879451918471,5
2023-01-17,0.668518,0,-0.0018319467104709,5
2023-01-18,0.3708541,0,-0.0157879696587939,5
2023-01-19,0.7837633,1,-0.0072798242479855,5
2023-01-20,0.40713146,1,0.0186290020765045,5
2023-01-23,0.8044527,0,0.0119986544671044,5
2023-01-24,0.89992696,1,-0.0010733504042268,5
2023-01-25,0.77760774,1,0.0003749887487556,5
2023-01-26,0.67611843,1,0.0109903811631235,5
2023-01-27,0.32617474,0,0.0022974489846592,5
2023-01-30,0.64798844,1,-0.0125468080630652,5
2023-01-31,0.25954297,1,0.014703407234528,5
2023-02-01,0.5578149,1,0.0106277775792018,5
2023-02-02,0.62017244,0,0.0145569563194223,5
2023-02-03,0.52981836,0,-0.0106290515612024,5
2023-02-06,0.34967884,1,-0.0061113602965927,5
2023-02-07,0.48143128,0,0.0130786594090261,5
2023-02-08,0.15772922,0,-0.0109349154903463,5
2023-02-09,0.7656506,1,-0.0086691164902603,5
2023-02-10,0.7614686,1,0.002333696428806,5
2023-02-13,0.4279794,0,0.0117390595378414,5
2023-02-14,0.38558972,1,-0.0004601270152984,5
2023-02-15,0.39070362,0,0.0032472259618518,5
2023-02-16,0.37186968,0,-0.0137688296433633,5
2023-02-17,0.41953567,0,-0.0024981573163052,5
2023-02-21,0.3921432,0,-0.0200609587143253,5
2023-02-22,0.77671105,1,-0.0013780955694802,5
2023-02-23,0.6528357,0,0.005319204702173,5
2023-02-24,0.65751135,1,-0.0106822190915543,5
2023-02-27,0.4592272,0,0.0034059061527116,5
2023-02-28,0.4781915,0,-0.0036960560731522,5
2023-03-01,0.36528403,1,-0.0038359001592354,5
2023-03-02,0.30167812,1,0.0077772807847991,5
2023-03-03,0.1875184,1,0.0160379027209858,5
2023-03-06,0.32114276,0,0.0006926879251769,5
2023-03-07,0.31001902,1,-0.0153287583142294,5
2023-03-08,0.4709026,0,0.0016322429539235,5
2023-03-09,0.59913546,0,-0.0184499877406346,5
2023-03-10,0.48794314,0,-0.0144293995549912,5
2023-03-13,0.5365005,1,-0.0014254077746487,5
2023-03-14,0.75776404,0,0.0165302568435385,5
2023-03-15,0.43870318,1,-0.0062543917545233,5
2023-03-16,0.4648225,0,0.0175452833507194,5
2023-03-17,0.3922731,1,-0.0116928973657637,5
2023-03-20,0.46317554,1,0.0096157570240678,5
2023-03-21,0.28073004,0,0.0131304080684031,5
2023-03-22,0.34705585,1,-0.0170463546256446,5
2023-03-23,0.2580233,1,0.0027033123719062,5
2023-03-24,0.522131,1,0.0065619696575973,5
2023-03-27,0.4979476,0,0.0018699337865912,5
2023-03-28,0.5241375,1,-0.0022446156225979,5
2023-03-29,0.2698028,1,0.0145347840829905,5
2023-03-30,0.30773965,1,0.0058552297508274,5
2023-03-31,0.20830172,1,0.0140947428862536,5
2023-04-03,0.28229997,0,0.00381052191156,5
2023-04-04,0.5991273,0,-0.0055480242141642,5
2023-04-05,0.527373,1,-0.0026183835929648,5
2023-04-06,0.7407439,1,0.0039008291060553,5
2023-04-10,0.48772463,1,0.0010263253452886,5
2023-04-11,0.518533,0,0.0002686742044279,5
2023-04-12,0.45815846,1,-0.0040759012406489,5
2023-04-13,0.58509356,0,0.013282596514238,5
2023-04-14,0.21666072,1,-0.0024428542110006,5
2023-04-17,0.20440754,1,0.0035883545143802,5
2023-04-18,0.14386389,0,0.0006523183545152,5
2023-04-19,0.18062866,0,-0.0001689303768563,5
2023-04-20,0.23651999,0,-0.0054571675053699,5
2023-05-01,0.39665237,0,-0.0010098456922423,5
2023-05-02,0.42567182,0,-0.0112391356514556,5
2023-05-03,0.49787158,0,-0.00686399076256,5
2023-05-04,0.23309311,1,-0.0070830785215477,5
2023-05-05,0.5681813,1,0.0185126621319293,5
2023-05-08,0.25538558,0,0.0002665549296116,5
2023-05-09,0.6559664,1,-0.0043852186699779,5
2023-05-10,0.43086872,0,0.0046722678835471,5
2023-05-11,0.8778325,0,-0.0017439808867087,5
2023-05-12,0.7918382,1,-0.0013103663937769,5
2023-05-15,0.53688127,0,0.003450219999983,5
2023-05-16,0.39146164,1,-0.0066827842032871,5
2023-05-17,0.6698533,1,0.0121389634917183,5
2023-05-18,0.3491231,0,0.0096333251948768,5
2023-05-19,0.59418833,1,-0.0014551569314467,5
2023-05-22,0.33428317,0,0.0004060129080467,5
2023-05-23,0.14002138,0,-0.0112227925513691,5
2023-05-24,0.20760094,1,-0.0072447136268329,5
2023-05-25,0.19967881,1,0.0086597426976233,5
2023-05-26,0.41203013,1,0.0129508712852313,5
2023-05-30,0.4653881,0,0.0003807854119546,5
2023-05-31,0.37786448,1,-0.0055450280714841,5
2023-06-01,0.22049932,1,0.0095008513682302,5
2023-06-02,0.15451145,0,0.014461177495356,5
2023-06-05,0.51329017,1,-0.0019160870028183,5
2023-06-06,0.7442599,0,0.0021774372113327,5
2023-06-07,0.7238444,1,-0.00345789755379,5
2023-06-08,0.82612723,1,0.0060487540473004,5
2023-06-09,0.3658838,1,0.0017942147321658,5
2023-06-12,0.20784876,1,0.0090719272925505,5
2023-06-13,0.1122353,1,0.0065928681996985,5
2023-06-14,0.13924685,1,0.0011908259175714,5
2023-06-15,0.24157879,0,0.0123977010423093,5
2023-06-16,0.64103776,0,-0.0034063356375193,5
2023-06-20,0.37940684,0,-0.0051880552981738,5
2023-06-21,0.69246167,1,-0.0051237028693569,5
2023-06-22,0.38692293,0,0.0036095922465275,5
2023-06-23,0.37896273,0,-0.00755999178074,5
2023-06-26,0.3111215,1,-0.0040857470961781,5
2023-06-27,0.25132227,1,0.0109633013360115,5
2023-06-28,0.4039509,1,0.0005044163259173,5
2023-06-29,0.0959602,1,0.0039413619904888,5
2023-06-30,0.3633903,1,0.0118007564364974,5
2023-07-03,0.19091439,0,0.0011504862687943,5
2023-07-05,0.57054824,0,-0.0014872660674325,5
2023-07-06,0.35369897,0,-0.0078305356078132,5
2023-07-07,0.45046481,1,-0.0025247131704465,5
2023-07-10,0.3501411,1,0.00253110348074,5
2023-07-11,0.224342,1,0.006368448202471,5
2023-07-12,0.20904008,1,0.0080460343049042,5
2023-07-13,0.451349,0,0.0079369434216665,5
2023-07-14,0.19233577,1,-0.0006228693907949,5
2023-07-17,0.44283113,1,0.0034721454969794,5
2023-07-18,0.20811872,1,0.0074305649726884,5
2023-07-19,0.14111072,0,0.0022237742628061,5
2023-07-20,0.3728573,0,-0.0066345726601966,5
2023-07-21,0.20019458,1,0.0,5
2023-07-24,0.51220065,1,0.0044674578351533,5
2023-07-25,0.20756763,1,0.0027299062554881,5
2023-07-26,0.1971809,0,0.00015375870713,5
2023-07-27,0.3597186,1,-0.0066299196860135,5
2023-07-28,0.22992323,1,0.0097902899997097,5
2023-07-31,0.2918479,0,0.0019040350388652,5
2023-08-01,0.40345368,0,-0.0028616051753479,5
2023-08-02,0.2455069,0,-0.0139107481126431,5
2023-08-03,0.23020394,0,-0.0028659124691341,5
2023-08-04,0.29869744,1,-0.0045226802819776,5
2023-08-07,0.42247844,0,0.0087285606635949,5
2023-08-08,0.24752073,0,-0.0043487519504313,5
2023-09-21,0.9948312,0,-0.0165282992043103,6
2023-09-22,0.7183344,1,-0.0022484589605258,6
2023-09-25,0.73418146,0,0.0042051318828713,6
2023-09-26,0.13282704,1,-0.0146913495477345,6
2023-09-27,0.1223551,1,0.0003991574029804,6
2023-09-28,0.029247535,0,0.0057975238013781,6
2023-09-29,0.25628373,0,-0.0024269459675766,6
2023-10-02,0.9612584,0,-0.0003977366142881,6
2023-10-03,0.41310954,1,-0.0133859278408748,6
2023-10-04,0.13625528,0,0.0072819284713132,6
2023-10-05,0.36821494,1,-0.0003769345819085,6
2023-10-06,0.05359086,1,0.0118728647468671,6
2023-10-09,0.970126,1,0.0064021411361601,6
2023-10-10,0.8842366,1,0.0052049450744029,6
2023-10-11,0.99349624,0,0.004096243310383,6
2023-10-12,0.4683782,0,-0.0060964462139136,6
2023-10-13,0.8435323,1,-0.0049809528024095,6
2023-10-16,0.511729,0,0.0105215258142319,6
2023-10-17,0.6471202,0,-4.587817284540385e-05,6
2023-10-18,0.09098772,0,-0.0133250255805883,6
2023-10-19,0.42464203,0,-0.0087862961112993,6
2023-10-20,0.054483917,0,-0.0122881734516281,6
2023-10-23,0.68133736,1,-0.0017333332243186,6
2023-10-24,0.7497413,0,0.0075395403322595,6
2023-10-25,0.92357296,0,-0.0143522064011205,6
2023-10-26,0.85265607,0,-0.0119747396378472,6
2023-10-27,0.45757836,1,-0.0045327534921825,6
2023-10-30,0.93461156,1,0.0119558199225042,6
2023-10-31,0.96074003,1,0.0062801657977631,6
2023-11-01,0.41634223,1,0.0106648754257359,6
2023-11-02,0.08530314,1,0.0191643429775505,6
2023-11-03,0.29913202,1,0.0091234907921313,6
2023-11-06,0.02217792,1,0.0023003843480526,6
2023-11-07,0.9416011,1,0.0028460132103069,6
2023-11-08,0.99042547,0,0.000732483939521,6
2023-11-09,0.8250035,1,-0.0077988275517953,6
2023-11-10,0.94947594,0,0.0156047971996948,6
2023-11-13,0.45505807,1,-0.0009531646915114,6
2023-11-14,0.5612456,1,0.0194008813041519,6
2023-11-15,0.75571793,1,0.0021169223745363,6
2023-11-16,0.5352828,1,0.0012230672658453,6
2023-11-17,0.80996436,1,0.001243893611599,6
2023-11-20,0.27041355,0,0.0076975728894317,6
2023-11-21,0.20683305,1,-0.0021793658853671,6
2023-11-22,0.059913255,1,0.0038608118583054,6
2023-11-24,0.32242462,0,0.000615227535113,6
2023-11-27,0.6258767,1,-0.001800816617735,6
2023-11-28,0.7778471,0,0.0009900661366659,6
2023-11-29,0.17714077,1,-0.0007033644299641,6
2023-11-30,0.94307566,1,0.0039374400366245,6
2023-12-01,0.6094536,0,0.0059158183250298,6
2023-12-04,0.9279622,0,-0.0052493098262266,6
2023-12-05,0.05831284,0,-0.0001972195268582,6
2023-12-06,0.22999156,1,-0.0040297079286233,6
2023-12-07,0.046119887,1,0.0076305808384944,6
2023-12-08,0.10299475,1,0.0042990372752664,6
2023-12-11,0.046349335,1,0.0038896122108937,6
2023-12-12,0.46367857,1,0.0045671575038455,6
2023-12-13,0.46062365,1,0.0137901465533605,6
2023-12-14,0.67926663,0,0.0032093435793498,6
2023-12-15,0.8834865,1,-0.0016465962462566,6
2023-12-18,0.45988685,1,0.0056251730213054,6
2023-12-19,0.93899035,0,0.006080791786541,6
2023-12-20,0.1904313,1,-0.0138571969079629,6
2023-12-21,0.66304266,1,0.0094820076838348,6
2023-12-22,0.110872984,1,0.0020095745349586,6
2023-12-26,0.2468499,1,0.0042225310184282,6
2023-12-27,0.4924171,1,0.0018081245710841,6
2023-12-28,0.8569946,0,0.0003776185961879,6
2023-12-29,0.3752603,0,-0.0028949424160965,6
2024-01-02,0.19262931,0,-0.00559631879239,6
2024-01-03,0.3624212,0,-0.0081666003356331,6
2024-01-04,0.90299505,1,-0.0032212126607604,6
2024-01-05,0.9737088,1,0.0013696911705731,6
2024-01-08,0.18621613,0,0.014275959866242,6
2024-01-09,0.9806495,1,-0.0015171445281032,6
2024-01-10,0.82382727,0,0.0056555139682061,6
2024-01-11,0.7458211,1,-0.0004405851551851,6
2024-01-12,0.88454133,0,0.0006925878179555,6
2024-01-16,0.8771706,0,-0.0036710987511435,6
2024-01-17,0.855068,1,-0.0055586477416996,6
2024-01-18,0.9972478,1,0.0088926897930736,6
2024-01-19,0.98638886,1,0.0124661913746346,6
2024-01-22,0.9286501,1,0.0021142698446356,6
2024-01-23,0.9498675,1,0.0029165065590279,6
2024-01-24,0.1207784,1,0.0010932184124989,6
2024-01-25,0.10707826,0,0.0054389248311297,6
2024-01-26,0.56483245,1,-0.0012704377723479,6
2024-01-29,0.032635108,0,0.0079194227300061,6
2024-01-30,0.99880964,0,-0.0007735466836185,6
2024-01-31,0.989347,1,-0.0163172700890064,6
2024-02-01,0.5719131,1,0.0130881465474657,6
2024-02-02,0.4830937,0,0.010527413398256,6
2024-02-05,0.07822274,1,-0.003641236270702,6
2024-02-06,0.038046915,1,0.0029033270707712,6
2024-02-07,0.06069596,1,0.0083403853824104,6
2024-02-08,0.10300813,1,0.0004416261884392,6
2024-02-09,0.8150327,0,0.0057795269008384,6
2024-02-12,0.7193129,0,-0.0004389568479166,6
2024-02-13,0.44726253,1,-0.0137730289815718,6
2024-02-14,0.82844573,1,0.0090875242646148,6
2024-02-15,0.1189627,0,0.0068997597391688,6
2024-02-16,0.9940074,0,-0.004979922921409,6
2024-02-20,0.78733176,1,-0.0055053375813679,6
2024-02-21,0.9982867,1,0.0009058456544954,6
2024-02-22,0.9776551,1,0.020695379915826,6
2024-02-23,0.9295565,0,0.0006897663966971,6
2024-02-26,0.78315544,1,-0.0036626294408215,6
2024-02-27,0.9056801,0,0.0018577040707672,6
2024-02-28,0.9220933,1,-0.0013216065229189,6
2024-02-29,0.5846439,1,0.0035950531005084,6
2024-03-01,0.81275517,0,0.0093882048671234,6
